Date,equity,exposure,n_held,gate,vol_scalar
2013-11-18,37.17252512787561,0.9376953981046819,15,1.0,1.0
2013-11-19,37.26536019047044,0.9378362384501948,15,1.0,1.0
2013-11-20,37.691118421814714,0.9385242260979327,15,1.0,1.0
2013-11-21,37.35319389436507,0.9379537258869637,15,1.0,1.0
2013-11-22,37.44921591286553,0.938098504656937,15,1.0,1.0
2013-11-25,38.39987437778781,0.9396170278416659,15,1.0,1.0
2013-11-26,38.330453230097234,0.9394936778730181,15,1.0,1.0
2013-11-27,38.173858116297986,0.9392314218719792,15,1.0,1.0
2013-11-28,38.693135718641116,0.9400330965868812,15,1.0,1.0
2013-11-29,38.753438455445675,0.9401125628602728,15,1.0,1.0
2013-12-02,38.77377769206269,1.0,15,1.0,1.0
2013-12-03,38.92231761276549,1.0000000000000002,15,1.0,1.0
2013-12-04,38.84634224006694,1.0,15,1.0,1.0
2013-12-05,38.75139609895234,1.0000000000000002,15,1.0,1.0
2013-12-06,38.79363064888686,1.0,15,1.0,1.0
2013-12-09,38.585469186359866,1.0000000000000002,15,1.0,1.0
2013-12-10,38.909873229750076,1.0000000000000002,15,1.0,1.0
2013-12-11,38.51564735780102,1.0000000000000002,15,1.0,1.0
2013-12-12,38.47657788799998,1.0,15,1.0,1.0
2013-12-13,38.42527075649253,1.0000000000000002,15,1.0,1.0
2013-12-16,39.12611759432024,1.0000000000000002,15,1.0,1.0
2013-12-17,39.404652435516915,1.0000000000000002,15,1.0,1.0
2013-12-18,39.946949257857185,1.0000000000000002,15,1.0,1.0
2013-12-19,40.853028519791415,1.0000000000000002,15,1.0,1.0
2013-12-20,41.71081773344563,1.0000000000000004,15,1.0,1.0
2013-12-23,42.118048920397314,1.0000000000000002,15,1.0,1.0
2013-12-24,42.590795274624945,1.0000000000000002,15,1.0,1.0
2013-12-26,43.01336768334159,1.0000000000000002,15,1.0,1.0
2013-12-27,43.393621850989945,1.0000000000000004,15,1.0,1.0
2013-12-30,43.13623116179656,1.0000000000000002,15,1.0,1.0
2013-12-31,43.12041336088948,1.0000000000000002,15,1.0,1.0
2014-01-01,43.33271726065539,1.0,15,1.0,1.0
2014-01-02,42.94474346781706,1.0,15,1.0,1.0
2014-01-03,43.21357007773495,1.0,15,1.0,1.0
2014-01-06,43.40064788909545,1.0,15,1.0,1.0
2014-01-07,43.40943833198321,0.9999999999999999,15,1.0,1.0
2014-01-08,43.47786210657664,1.0,15,1.0,1.0
2014-01-09,43.35119594023075,1.0000000000000002,15,1.0,1.0
2014-01-10,42.78732702092077,1.0,15,1.0,1.0
2014-01-13,42.68796624378771,1.0,15,1.0,1.0
2014-01-14,42.65547637859063,1.0,15,1.0,1.0
2014-01-15,42.778261022634105,0.9999999999999999,15,1.0,1.0
2014-01-16,43.09423433059998,1.0,15,1.0,1.0
2014-01-17,42.46729839043262,0.9999999999999998,15,1.0,1.0
2014-01-20,42.741900561079106,0.9999999999999999,15,1.0,1.0
2014-01-21,43.20307039394345,1.0,15,1.0,1.0
2014-01-22,43.15810634223995,1.0,15,1.0,1.0
2014-01-23,43.33642177883929,0.9999999999999998,15,1.0,1.0
2014-01-24,42.715571281307504,0.9999999999999999,15,1.0,1.0
2014-01-27,41.54622698546165,0.9999999999999999,15,1.0,1.0
2014-01-28,41.98192261469715,0.9999999999999998,15,1.0,1.0
2014-01-29,41.8859585537952,0.9999999999999999,15,1.0,1.0
2014-01-30,41.511259447849206,0.9999999999999998,15,1.0,1.0
2014-01-31,41.67602130626016,0.9999999999999999,15,1.0,1.0
2014-02-03,41.57837867150525,1.0,15,1.0,1.0
2014-02-04,41.83578278678018,1.0,15,1.0,1.0
2014-02-05,42.26223704291711,1.0,15,1.0,1.0
2014-02-06,42.34103786885835,0.9999999999999998,15,1.0,1.0
2014-02-07,42.27413924708978,0.9999999999999998,15,1.0,1.0
2014-02-10,42.52084516745929,0.9999999999999998,15,1.0,1.0
2014-02-11,42.43192285931228,0.9999999999999997,15,1.0,1.0
2014-02-12,42.322253018202176,0.9999999999999996,15,1.0,1.0
2014-02-13,41.87035591514213,0.9999999999999998,15,1.0,1.0
2014-02-14,42.018792588838046,0.9999999999999998,15,1.0,1.0
2014-02-17,42.26250599037994,0.9999999999999998,15,1.0,1.0
2014-02-18,42.45172686499458,0.9999999999999998,15,1.0,1.0
2014-02-19,42.61381301276689,0.9999999999999997,15,1.0,1.0
2014-02-20,42.38668742524519,0.9999999999999997,15,1.0,1.0
2014-02-21,43.02615173978635,0.9999999999999999,15,1.0,1.0
2014-02-24,43.69362546777875,0.9999999999999998,15,1.0,1.0
2014-02-25,44.24097594539936,0.9999999999999998,15,1.0,1.0
2014-02-26,44.4555618063772,0.9999999999999998,15,1.0,1.0
2014-02-28,44.45970726181509,0.9999999999999997,15,1.0,1.0
2014-03-03,44.571144070532775,1.0,15,1.0,1.0
2014-03-04,44.57810714286902,1.0,15,1.0,1.0
2014-03-05,44.943148189211136,1.0,15,1.0,1.0
2014-03-06,45.310861347680984,0.9375619123547516,14,1.0,1.0
2014-03-07,44.341731976496895,0.9361825159272245,14,1.0,1.0
2014-03-10,44.03105547357645,0.9357173672744623,14,1.0,1.0
2014-03-11,44.10001877107863,0.9358030497241236,14,1.0,1.0
2014-03-12,44.52700138122084,0.9364039499534317,14,1.0,1.0
2014-03-13,44.39748698670949,0.9362036807046452,14,1.0,1.0
2014-03-14,44.07950899079375,0.9357286113328971,14,1.0,1.0
2014-03-18,44.2052101395893,0.9358965516505575,14,1.0,1.0
2014-03-19,44.61931587359656,0.9364768004320995,14,1.0,1.0
2014-03-20,44.72579480403117,0.9366133755107996,14,1.0,1.0
2014-03-21,45.65093801881343,0.9378835816246911,14,1.0,1.0
2014-03-24,45.81243045495692,0.9380882329616043,14,1.0,1.0
2014-03-25,46.630023766752096,0.939159704395298,14,1.0,1.0
2014-03-26,46.12531611556513,0.9384797605976763,14,1.0,1.0
2014-03-27,46.28665955194365,0.8790609045475111,13,1.0,1.0
2014-03-28,46.429557663154675,0.8794052422517489,13,1.0,1.0
2014-03-31,46.54512264290959,0.8796768434344588,13,1.0,1.0
2014-04-01,47.026827494074944,1.0,15,1.0,1.0
2014-04-02,47.79756420451593,1.0,15,1.0,1.0
2014-04-03,48.049287197075664,1.0,15,1.0,1.0
2014-04-04,48.39424293993396,1.0,15,1.0,1.0
2014-04-07,48.68263867458455,0.9999999999999998,15,1.0,1.0
2014-04-09,49.29860993139204,1.0,15,1.0,1.0
2014-04-10,48.841459954795695,0.9999999999999999,15,1.0,1.0
2014-04-11,48.94436190212932,1.0,15,1.0,1.0
2014-04-15,48.23624006101509,1.0,15,1.0,1.0
2014-04-16,48.15873709243827,0.9999999999999999,15,1.0,1.0
2014-04-17,49.196998135891505,0.9999999999999998,15,1.0,1.0
2014-04-21,50.35982481182332,0.9999999999999998,15,1.0,1.0
2014-04-22,50.669468924342105,0.9999999999999998,15,1.0,1.0
2014-04-23,50.620246118277805,0.9999999999999998,15,1.0,1.0
2014-04-24,50.620246118277805,0.9999999999999998,15,1.0,1.0
2014-04-25,50.61160655436789,0.9999999999999998,15,1.0,1.0
2014-04-28,50.87785185348809,1.0,15,1.0,1.0
2014-04-29,51.039624595276976,1.0,15,1.0,1.0
2014-04-30,50.42444112895487,1.0,15,1.0,1.0
2014-05-02,50.8045345390419,1.0,15,1.0,1.0
2014-05-05,51.00448830051279,1.0,15,1.0,1.0
2014-05-06,51.013491793785235,0.9999999999999999,15,1.0,1.0
2014-05-07,50.521776933203675,1.0,15,1.0,1.0
2014-05-08,50.800229440637075,0.9999999999999998,15,1.0,1.0
2014-05-09,50.757255436654205,0.9999999999999999,15,1.0,1.0
2014-05-12,50.774046047084774,0.9999999999999999,15,1.0,1.0
2014-05-13,51.35850128789428,0.9999999999999999,15,1.0,1.0
2014-05-14,51.554803062880374,0.9999999999999999,15,1.0,1.0
2014-05-15,51.81121813897952,0.9999999999999998,15,1.0,1.0
2014-05-16,51.99378421432336,0.9999999999999998,15,1.0,1.0
2014-05-19,51.873109015977235,1.0,15,1.0,1.0
2014-05-20,52.305554468491046,1.0,15,1.0,1.0
2014-05-21,53.03132746626933,1.0,15,1.0,1.0
2014-05-22,54.17359710402828,1.0,15,1.0,1.0
2014-05-23,53.6675871355483,1.0,15,1.0,1.0
2014-05-26,52.6500035253862,1.0,15,1.0,1.0
2014-05-27,53.08142894530488,1.0,15,1.0,1.0
2014-05-28,53.54864866821838,1.0,15,1.0,1.0
2014-05-29,52.50675552031236,1.0,15,1.0,1.0
2014-05-30,52.88613976793365,1.0,15,1.0,1.0
2014-06-02,53.19106062522575,1.0,15,1.0,1.0
2014-06-03,53.619839456354036,1.0,15,1.0,1.0
2014-06-04,55.22316558522625,1.0,15,1.0,1.0
2014-06-05,55.39343524671528,1.0,15,1.0,1.0
2014-06-06,56.37387120515464,1.0,15,1.0,1.0
2014-06-09,57.20399926793911,0.9999999999999999,15,1.0,1.0
2014-06-10,57.633132150049775,0.9999999999999999,15,1.0,1.0
2014-06-11,57.086585728837086,1.0,15,1.0,1.0
2014-06-12,57.06308931645936,1.0,15,1.0,1.0
2014-06-13,56.000684467941156,0.9999999999999999,15,1.0,1.0
2014-06-16,56.41886680853084,0.9999999999999999,15,1.0,1.0
2014-06-17,57.48124772475099,1.0,15,1.0,1.0
2014-06-18,58.073340086275714,1.0,15,1.0,1.0
2014-06-19,57.98354332119025,1.0,15,1.0,1.0
2014-06-20,58.669103821268024,1.0,15,1.0,1.0
2014-06-23,60.02010380817562,1.0,15,1.0,1.0
2014-06-24,62.16019851042507,1.0,15,1.0,0.9569100974705342
2014-06-25,62.0291080755179,0.9999999999999999,15,1.0,0.9867580020707251
2014-06-26,61.392588646970374,1.0,15,1.0,1.0
2014-06-27,62.297303839381065,1.0,15,1.0,1.0
2014-06-30,64.20192219855078,1.0,15,1.0,0.923104107886122
2014-07-01,64.79339605004539,0.923104107886122,15,1.0,0.9354246649851174
2014-07-02,65.7339787715842,0.9241868776886045,15,1.0,0.935224433992803
2014-07-03,65.78009163746356,0.9242225041763357,15,1.0,0.9643612871840317
2014-07-04,66.33397192589376,0.9248378592777806,15,1.0,0.9833365937036991
2014-07-07,67.38499774176502,0.9259930773989714,15,1.0,0.9718055587526996
2014-07-08,63.87330863348816,0.9219061973541307,15,1.0,0.7664507235622684
2014-07-09,61.940907915017696,0.7664507235622684,15,1.0,0.7429765791974497
2014-07-10,62.42656997725328,0.7165393686437873,14,1.0,0.7598855046469607
2014-07-11,61.07561653662785,0.7102024004549872,14,1.0,0.7378296647015636
2014-07-14,60.67279796597358,0.7082109161476196,14,1.0,0.7570638007820415
2014-07-15,62.25049114968047,0.7155403303178369,14,1.0,0.7083256012717664
2014-07-16,63.557918781754104,0.7213274214610449,14,1.0,0.6916971597623042
2014-07-17,64.4545382760899,0.7251404556176304,14,1.0,0.696227970397772
2014-07-18,64.80339779920709,0.72655690159182,14,1.0,0.7153814135425768
2014-07-21,65.79624083175457,0.7306207852820251,14,1.0,0.7146364027240208
2014-07-22,65.49872682756788,0.7293346100297202,14,1.0,0.7354777918672929
2014-07-23,64.75380693705043,0.7261575963076039,14,1.0,0.7476673930145609
2014-07-24,64.80413920451728,0.7263070074505382,14,1.0,0.7710240992761778
2014-07-25,63.944256095919386,0.722562408752538,14,1.0,0.7775171089752032
2014-07-28,63.45309421624706,0.7203502342962104,14,1.0,0.7952967908429933
2014-07-30,63.27802218637503,0.6769430647733792,13,1.0,0.8196507763181624
2014-07-31,63.813204130219376,0.6365110208925253,12,1.0,0.8326117709367649
2014-08-01,63.276085911641175,0.8326117709367649,15,1.0,0.849123993051472
2014-08-04,63.18024337084461,0.8323190803194277,15,1.0,0.8755495789003047
2014-08-05,63.8993232796529,0.8341677080777249,15,1.0,0.8850479946828412
2014-08-06,63.40181684811045,0.7927020850193095,14,1.0,0.9056045326601303
2014-08-07,62.942750453745646,0.7911418914626619,14,1.0,0.9262868238634936
2014-08-08,62.024417894503344,0.739510687749202,13,1.0,0.9243295678353343
2014-08-11,62.570082564717204,0.8532272933864624,12,1.0,0.9346856009269507
2014-08-12,63.14351439488164,0.8545265624575799,12,1.0,0.9482264191186809
2014-08-13,61.980604342582225,0.8517628472232517,12,1.0,0.9322570714153098
2014-08-14,61.87812010370238,0.8514829957899562,12,1.0,0.9612465949784548
2014-08-18,63.02246177006243,0.8541459986495381,12,1.0,0.9370178732432359
2014-08-19,63.70741345942283,0.8556807847550878,12,1.0,0.947720988960796
2014-08-20,64.23470075091724,0.8568323664399681,12,1.0,0.9657090147000631
2014-08-21,64.12813996812133,0.8565613040016107,12,1.0,0.9956708340202324
2014-08-22,64.35254539713281,0.8570284379004169,12,1.0,1.0
2014-08-25,64.40603621637537,0.8571141442676107,12,1.0,1.0
2014-08-26,64.46324593457115,0.8572079389382143,12,1.0,1.0
2014-08-27,64.84741030618434,0.8580210320038864,12,1.0,1.0
2014-08-28,65.41206522075683,0.859214083878415,12,1.0,1.0
2014-09-01,66.51942291088369,1.0,15,1.0,1.0
2014-09-02,67.27432795562056,0.9999999999999998,15,1.0,1.0
2014-09-03,68.10769360235028,0.9999999999999999,15,1.0,1.0
2014-09-04,68.61179749951586,0.9999999999999999,15,1.0,1.0
2014-09-05,69.95561302581478,0.9999999999999998,15,1.0,1.0
2014-09-08,71.48979056001477,0.9999999999999999,15,1.0,1.0
2014-09-09,72.23660080453654,0.9999999999999998,15,1.0,1.0
2014-09-10,71.71449473720456,0.9999999999999998,15,1.0,1.0
2014-09-11,72.90498343068315,0.9999999999999998,15,1.0,1.0
2014-09-12,72.76063402454965,0.9999999999999998,15,1.0,1.0
2014-09-15,72.75172718970873,0.9999999999999996,15,1.0,1.0
2014-09-16,70.02154690200535,0.9999999999999996,15,1.0,0.9642514173462764
2014-09-17,70.53535020573393,0.9999999999999996,15,1.0,0.9877611025271821
2014-09-18,72.30284049868249,0.9999999999999996,15,1.0,0.9444544677655543
2014-09-19,72.90954249031351,0.9999999999999996,15,1.0,0.9606535939341039
2014-09-22,73.1064717089482,0.9999999999999993,15,1.0,0.9891668344232543
2014-09-23,71.73396186035625,0.9999999999999993,15,1.0,0.9796145567888305
2014-09-24,70.49494727971623,0.9999999999999993,15,1.0,0.977341712081649
2014-09-25,69.99232637531414,0.9999999999999992,15,1.0,1.0
2014-09-26,70.25247182238947,0.9999999999999992,15,1.0,1.0
2014-09-29,72.32842232532967,0.9999999999999992,15,1.0,0.9527703248232466
2014-09-30,73.78918102587177,0.9999999999999992,15,1.0,0.9359691194592411
2014-10-01,73.45026456165184,0.935969119459241,15,1.0,0.964451722401547
2014-10-07,73.61978966641986,0.9361017908686593,15,1.0,0.9932298892895769
2014-10-08,73.118082686209,0.9356484689500202,15,1.0,1.0
2014-10-09,73.94012851295447,0.9363491954030496,15,1.0,1.0
2014-10-10,72.9424735544432,0.9354637045106575,15,1.0,1.0
2014-10-13,73.040396967615,0.9355353225149181,15,1.0,1.0
2014-10-14,72.72879266136255,0.9352441540664908,15,1.0,1.0
2014-10-15,72.72988177177356,0.9352301490369179,15,1.0,1.0
2014-10-16,70.09247684113879,0.9327774794451907,15,1.0,0.9615498039907941
2014-10-17,70.59953325306759,0.9332448479158384,15,1.0,0.9844102163507946
2014-10-20,71.90084929498248,0.934437875327395,15,1.0,0.9680431463449573
2014-10-21,72.36469641415295,0.9348430547299238,15,1.0,0.9921872208709284
2014-10-22,72.79493231634372,0.9352131695989606,15,1.0,1.0
2014-10-27,73.07694215045412,0.9354482629176739,15,1.0,1.0
2014-10-28,73.22638339009772,0.9355651035502852,15,1.0,1.0
2014-10-29,74.84531460611073,0.9369442752310657,15,1.0,1.0
2014-10-30,76.45509650339207,0.9382576551050088,15,1.0,0.9731346801047012
2014-10-31,76.43010140514878,0.9382231806301975,15,1.0,1.0
2014-11-03,77.34852290006049,1.0,15,1.0,1.0
2014-11-05,78.41495121875823,1.0,15,1.0,1.0
2014-11-07,78.92980203856035,0.9999999999999999,15,1.0,1.0
2014-11-10,78.94973650716919,1.0,15,1.0,1.0
2014-11-11,79.31002517973843,1.0,15,1.0,1.0
2014-11-12,79.73750863729474,1.0,15,1.0,1.0
2014-11-13,81.15602355203774,0.9999999999999998,15,1.0,1.0
2014-11-14,82.05200992894646,0.9999999999999998,15,1.0,1.0
2014-11-17,83.96739821127663,0.9999999999999998,15,1.0,1.0
2014-11-18,84.00056472219799,0.9999999999999998,15,1.0,1.0
2014-11-19,83.74629297143777,0.9999999999999998,15,1.0,1.0
2014-11-20,83.72868383341878,0.9999999999999997,15,1.0,1.0
2014-11-21,83.48499106256074,0.9999999999999997,15,1.0,1.0
2014-11-24,83.86956576593893,0.9999999999999996,15,1.0,1.0
2014-11-25,82.45320045376786,0.9999999999999996,15,1.0,1.0
2014-11-26,83.48742333798057,0.9999999999999997,15,1.0,1.0
2014-11-27,83.95138334979536,0.9999999999999994,15,1.0,1.0
2014-11-28,83.60166041305605,0.9999999999999996,15,1.0,1.0
2014-12-01,83.14362272627393,1.0,15,1.0,1.0
2014-12-02,83.69792788307447,1.0,15,1.0,1.0
2014-12-03,85.26745411012159,1.0,15,1.0,1.0
2014-12-04,85.47553778995442,1.0,15,1.0,1.0
2014-12-05,85.44408742470605,1.0,15,1.0,1.0
2014-12-08,84.69252539830343,1.0,15,1.0,1.0
2014-12-09,84.17199597000298,0.9999999999999999,15,1.0,1.0
2014-12-10,86.00785356381414,1.0,15,1.0,1.0
2014-12-11,85.60561775101586,1.0,15,1.0,1.0
2014-12-12,85.3285026554259,1.0,15,1.0,1.0
2014-12-15,85.3394966477151,0.9999999999999999,15,1.0,1.0
2014-12-16,82.24854406131539,1.0,15,1.0,1.0
2014-12-17,80.85208065841645,1.0,15,1.0,1.0
2014-12-18,83.8398207376837,1.0,15,1.0,0.9503833684936553
2014-12-19,83.92796891764888,1.0,15,1.0,0.9800766370947847
2014-12-22,84.47923035559252,1.0,15,1.0,1.0
2014-12-23,84.63575074374509,1.0000000000000002,15,1.0,1.0
2014-12-24,84.30746592637344,1.0,15,1.0,1.0
2014-12-26,84.35828864056535,1.0000000000000002,15,1.0,1.0
2014-12-29,85.32008810109198,1.0000000000000002,15,1.0,1.0
2014-12-30,85.87459957837589,1.0,15,1.0,1.0
2014-12-31,86.54602912014386,0.9999999999999999,15,1.0,1.0
2015-01-01,87.20595028001352,1.0,15,1.0,1.0
2015-01-02,88.18670146679885,1.0,15,1.0,1.0
2015-01-05,88.29339461386373,1.0,15,1.0,1.0
2015-01-06,85.36603710983907,1.0,15,1.0,1.0
2015-01-07,86.25807166555519,1.0,15,1.0,1.0
2015-01-08,88.05082050879018,1.0,15,1.0,1.0
2015-01-09,88.04564035799683,1.0,15,1.0,1.0
2015-01-12,88.54186037147879,1.0,15,1.0,1.0
2015-01-13,88.44436700191703,1.0,15,1.0,1.0
2015-01-14,88.36131711445412,0.9999999999999999,15,1.0,1.0
2015-01-15,88.92126487507501,0.9999999999999999,15,1.0,1.0
2015-01-16,89.78229944311988,0.9999999999999999,15,1.0,1.0
2015-01-19,90.48217180424811,0.9999999999999999,15,1.0,1.0
2015-01-20,91.81108646595581,0.9999999999999998,15,1.0,1.0
2015-01-21,91.74575399016622,0.9999999999999998,15,1.0,1.0
2015-01-22,93.29957259959802,0.9999999999999998,15,1.0,1.0
2015-01-23,93.05897406837015,0.9999999999999997,15,1.0,1.0
2015-01-27,93.41253317531162,0.9999999999999998,15,1.0,1.0
2015-01-28,94.4721288148448,0.9999999999999997,15,1.0,1.0
2015-01-29,94.70474699026207,0.9999999999999998,15,1.0,1.0
2015-01-30,94.49005079116392,0.9999999999999996,15,1.0,1.0
2015-02-02,93.85007703024462,1.0,15,1.0,1.0
2015-02-03,93.43397884348317,1.0,15,1.0,1.0
2015-02-04,93.14955381478593,1.0,15,1.0,1.0
2015-02-05,92.42945046232472,1.0,15,1.0,1.0
2015-02-06,89.63929760884062,1.0,15,1.0,1.0
2015-02-09,87.85372682453435,1.0,15,1.0,1.0
2015-02-10,87.79927341318272,1.0,15,1.0,1.0
2015-02-11,89.78491387047535,1.0,15,1.0,1.0
2015-02-12,90.69372238710964,1.0,15,1.0,1.0
2015-02-13,90.87246691723679,0.9999999999999999,15,1.0,1.0
2015-02-16,90.29050650284641,0.9999999999999999,15,1.0,1.0
2015-02-18,91.1663462604499,0.9999999999999998,15,1.0,1.0
2015-02-19,90.05812019155766,0.9999999999999998,15,1.0,1.0
2015-02-20,89.78484307049266,0.9999999999999998,15,1.0,1.0
2015-02-23,89.5292617635654,0.9999999999999999,15,1.0,1.0
2015-02-24,88.79774700510062,0.9999999999999999,15,1.0,1.0
2015-02-25,88.60431893062868,0.9999999999999999,15,1.0,1.0
2015-02-26,88.43249351827001,0.9999999999999999,15,1.0,1.0
2015-02-27,89.42846530115011,1.0,15,1.0,1.0
2015-03-02,90.89355989076208,1.0,15,1.0,1.0
2015-03-03,93.08034218917619,1.0,15,1.0,1.0
2015-03-04,92.66617042837828,1.0,15,1.0,1.0
2015-03-05,93.27750046360404,1.0,15,1.0,1.0
2015-03-09,94.26468265675791,0.9999999999999999,15,1.0,1.0
2015-03-10,94.8122308663442,1.0,15,1.0,1.0
2015-03-11,95.65978568183164,1.0,15,1.0,1.0
2015-03-12,96.49152061608397,1.0,15,1.0,1.0
2015-03-13,94.69525356285072,1.0000000000000002,15,1.0,1.0
2015-03-16,94.27349543657974,1.0000000000000002,15,1.0,1.0
2015-03-17,94.64610031733119,1.0000000000000002,15,1.0,1.0
2015-03-18,95.04702965642028,1.0000000000000002,15,1.0,1.0
2015-03-19,94.73536553001213,1.0000000000000002,15,1.0,1.0
2015-03-20,92.82394333196783,1.0000000000000004,15,1.0,1.0
2015-03-23,91.50001987331122,1.0000000000000004,15,1.0,1.0
2015-03-24,91.00074126375246,0.9379663421118166,14,1.0,1.0
2015-03-25,91.00372004690102,0.9379540276584999,14,1.0,1.0
2015-03-26,90.17342588659324,0.9373682435901779,14,1.0,1.0
2015-03-27,89.63880588359125,0.9369801277604428,14,1.0,1.0
2015-03-30,93.10470189877486,0.939312061249248,14,1.0,1.0
2015-03-31,93.63844443752478,0.9396440304616842,14,1.0,1.0
2015-04-01,95.86536457094061,1.0,15,1.0,1.0
2015-04-06,98.40315786003553,1.0,15,1.0,0.9452441166683616
2015-04-07,99.9483061083936,1.0000000000000002,15,1.0,0.939628967383177
2015-04-08,104.15282009716522,1.0,15,1.0,0.7919589532694357
2015-04-09,105.63169441591266,0.7919589532694357,15,1.0,0.8016825713395864
2015-04-10,106.69124054423997,0.7939773677246682,15,1.0,0.813147912267285
2015-04-13,107.43229235957266,0.7953511662703185,15,1.0,0.8319870275847109
2015-04-15,105.89845290941477,0.7923390094354283,15,1.0,0.8353950168089375
2015-04-16,104.58224939823303,0.7896768980694311,15,1.0,0.8440736117372178
2015-04-17,103.06604786201581,0.7865334879660495,15,1.0,0.8454257701683168
2015-04-20,100.62147812927846,0.7812968167673808,15,1.0,0.8091507112421192
2015-04-21,101.23352174150969,0.7825687955079128,15,1.0,0.829826671479758
2015-04-22,101.28411628911431,0.7826271527115021,15,1.0,0.8558407974598902
2015-04-23,101.98637641530733,0.7840740217503521,15,1.0,0.8758019619223893
2015-04-24,99.07274576267268,0.7776724521341851,15,1.0,0.8057557813930959
2015-04-27,95.94555855392935,0.735523497000525,14,0.0,0.7383763236246565
2015-04-28,97.74995277095785,0.0,0,0.0,0.7198939525409425
2015-04-29,97.77255769783864,0.0,0,0.0,0.7397365043233096
2015-04-30,97.79516785216666,0.0,0,0.0,0.7627298906111228
2015-05-04,97.81778323515076,0.0,0,0.0,0.7555717448708789
2015-05-05,97.84040384800008,0.0,0,0.0,0.7790911192435563
2015-05-06,97.86302969192405,0.0,0,0.0,0.7381192626537494
2015-05-07,97.88566076813237,0.0,0,0.0,0.741017720599569
2015-05-08,97.908297077835,0.0,0,0.0,0.748247065365413
2015-05-11,97.93093862224222,0.0,0,0.0,0.7565015486492751
2015-05-12,97.95358540256457,0.0,0,0.0,0.7545727057859055
2015-05-13,97.97623742001285,0.0,0,0.0,0.7694148069493182
2015-05-14,97.99889467579817,0.0,0,0.0,0.7876922509597469
2015-05-15,98.0215571711319,0.0,0,0.0,0.8106721087796235
2015-05-18,98.04422490722571,0.0,0,0.0,0.8257063796460926
2015-05-19,98.06689788529154,0.0,0,0.0,0.8508680883450945
2015-05-20,98.0895761065416,0.0,0,0.0,0.8775003757132019
2015-05-21,98.1122595721884,0.0,0,0.0,0.9047326216116698
2015-05-22,98.13494828344473,0.0,0,1.0,0.9329371995952636
2015-05-25,97.88291749390858,0.9329371995952636,15,1.0,0.9602197156492541
2015-05-26,98.00359323378046,0.933004287352602,15,1.0,0.9901031573683577
2015-05-27,97.38210382476228,0.9325611310950896,15,1.0,1.0
2015-05-28,97.50373123908456,0.9326296792544249,15,1.0,1.0
2015-05-29,98.79185925162832,0.9334927314619738,15,1.0,1.0
2015-06-01,98.74856743287944,1.0,15,1.0,1.0
2015-06-02,96.29977575094885,0.9999999999999999,15,0.0,1.0
2015-06-03,92.3175778475207,0.0,0,0.0,0.896455067017662
2015-06-04,92.33892652379008,0.0,0,0.0,0.9246121179348923
2015-06-05,92.36028013699551,0.0,0,0.0,0.9525296734228837
2015-06-08,92.38163868827868,0.0,0,0.0,0.9556174064126836
2015-06-09,92.40300217878153,0.0,0,0.0,0.9840651011412298
2015-06-10,92.42437060964626,0.0,0,0.0,0.9937502756904464
2015-06-11,92.44574398201534,0.0,0,0.0,0.9787981934433309
2015-06-12,92.46712229703152,0.0,0,0.0,1.0
2015-06-15,92.48850555583779,0.0,0,0.0,1.0
2015-06-16,92.50989375957741,0.0,0,0.0,1.0
2015-06-17,92.53128690939391,0.0,0,0.0,1.0
2015-06-18,92.55268500643109,0.0,0,0.0,1.0
2015-06-19,92.574088051833,0.0,0,0.0,1.0
2015-06-22,92.59549604674396,0.0,0,0.0,1.0
2015-06-23,92.61690899230857,0.0,0,0.0,1.0
2015-06-24,92.63832688967166,0.0,0,0.0,1.0
2015-06-25,92.65974973997837,0.0,0,0.0,1.0
2015-06-26,92.68117754437407,0.0,0,0.0,1.0
2015-06-29,92.7026103040044,0.0,0,0.0,1.0
2015-06-30,92.72404802001527,0.0,0,0.0,1.0
2015-07-01,92.74549069355288,0.0,0,0.0,1.0
2015-07-02,92.76693832576365,0.0,0,0.0,1.0
2015-07-03,92.78839091779427,0.0,0,1.0,1.0
2015-07-06,92.53141892537937,1.0,15,1.0,1.0
2015-07-07,92.36392764963644,1.0,15,1.0,1.0
2015-07-08,90.88458767591061,1.0,15,1.0,1.0
2015-07-09,91.18245609389936,1.0,15,1.0,1.0
2015-07-10,91.45251416828687,1.0000000000000002,15,1.0,1.0
2015-07-13,91.9800002488955,1.0,15,1.0,1.0
2015-07-14,91.84843681659852,1.0,15,1.0,1.0
2015-07-15,91.9732017562679,1.0,15,1.0,1.0
2015-07-16,93.37555370330786,1.0,15,1.0,1.0
2015-07-17,94.17591618754446,1.0,15,1.0,1.0
2015-07-20,94.22043341245738,1.0,15,1.0,1.0
2015-07-21,92.33835657859319,1.0,15,1.0,1.0
2015-07-22,92.94475777591734,1.0,15,1.0,1.0
2015-07-23,93.04583559548726,1.0,15,1.0,1.0
2015-07-24,92.16381332318836,1.0000000000000002,15,1.0,1.0
2015-07-27,91.43599463647863,1.0000000000000002,15,0.0,1.0
2015-07-28,91.86765443614644,0.0,0,0.0,1.0
2015-07-29,91.88889906647485,0.0,0,0.0,1.0
2015-07-30,91.91014860967843,0.0,0,0.0,1.0
2015-07-31,91.93140306689328,0.0,0,0.0,1.0
2015-08-03,91.95266243925579,0.0,0,0.0,1.0
2015-08-04,91.9739267279026,0.0,0,0.0,1.0
